,CustomerID,Total Revenue,Total Orders,Average Order Value,Purchase Frequency,Customer Value,Total Profit,Churn Value,Customer Lifetime Value,Recency,Frequency,Monetary Value,R,F,M,RFM Score,Segment,Most Purchased Item,Most Purchased Item Description,RFM CLV
118,12493,433.74,2,216.87,0.0001078981441519,0.023399870522227,21.687,0.0679598649236566,1.4738455905993415,165,22,433.74,2,2,2,222,About to Sleep,15036,ASSORTED COLOURS SILK FAN,1.5
119,12494,1246.1000000000008,7,178.01428571428582,0.0003776435045317,0.0672259387138541,62.30500000000004,0.1952432048724318,12.164627879576877,15,77,1246.020000000001,4,4,4,444,Champions,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,3.3
120,12497,1043.1,1,1043.1,5.394907207596029e-05,0.0562742770824341,52.155,0.163436471392692,8.524029165485853,81,14,1043.1,2,1,4,214,Need Attention,21500,PINK POLKADOT WRAP,1.2
121,12498,403.69999999999993,3,134.56666666666663,0.0001618472162278,0.0217792403970651,20.185,0.0632530951023197,1.2767637246403245,20,23,403.7,4,2,2,422,Potential Loyalist,20728,LUNCH BAG CARS BLUE,2.1
122,12500,4257.820000000001,11,387.0745454545455,0.0005934397928355,0.2297054380664653,212.89100000000005,0.667129782978844,142.0259266281491,22,61,4257.820000000001,4,4,5,445,Champions,22585,PACK OF 6 BIRDY GIFT TAGS,3.0
123,12501,2169.39,1,2169.39,5.394907207596029e-05,0.1170365774708675,108.4695,0.3399074361754311,36.86958964823093,336,149,2168.869999999999,1,5,5,155,At Risk,84826,ASSTD DESIGN 3D PAPER STICKERS,2.7
124,12502,3723.87,5,744.7740000000001,0.0002697453603798,0.2008993310315062,186.19350000000003,0.5834686729221592,108.63807435173209,95,147,3723.870000000001,2,5,5,255,At Risk,22741,FUNKY DIVA PEN,3.0
125,12504,482.05,2,241.025,0.0001078981441519,0.0260061501942166,24.1025,0.07552924075817,1.820443525373794,17,9,482.05,4,1,2,412,Low Spenders,21122,SET/10 PINK POLKADOT PARTY CANDLES,2.1
126,12506,73.49999999999999,1,73.49999999999999,5.394907207596029e-05,0.003965256797583,3.675,0.0115162310874919,0.0423221492465329,232,23,73.5,1,2,1,121,Lost,22604,SET OF 4 NAPKIN CHARMS CUTLERY,1.5
127,12507,1304.81,3,434.93666666666667,0.0001618472162278,0.0703932887354337,65.2405,0.2044420882349712,13.337904057493642,133,22,1304.81,2,2,4,224,Need Attention,23297,SET 40 HEART SHAPE PETIT FOUR CASES,1.7999999999999998
128,12508,398.27,2,199.135,0.0001078981441519,0.0214862969356927,19.9135,0.0624023041525908,1.242648283742617,25,68,397.88,4,4,2,442,Low Spenders,22219,LOVEBIRD HANGING DECORATION WHITE,2.4
129,12509,176.5,1,176.5,5.394907207596029e-05,0.0095220112214069,8.825000000000001,0.0276546229515963,0.2440520475478377,283,7,176.5,1,1,1,111,Lost,47566,PARTY BUNTING,0.8999999999999999
130,12510,982.57,2,491.285,0.0001078981441519,0.0530087397496763,49.1285,0.153952424212748,7.56345167293599,142,33,982.57,2,3,4,234,At Risk,21137,BLACK RECORD COVER FRAME,1.7999999999999998
131,12512,138.03,2,69.015,0.0001078981441519,0.0074465904186448,6.9015,0.0216270119320614,0.149258822849122,65,31,132.18,3,3,1,331,Low Spenders,16161P,WRAP ENGLISH ROSE,1.7999999999999998
132,12513,612.2900000000001,1,612.2900000000001,5.394907207596029e-05,0.0330324773413897,30.614500000000007,0.0959356888783735,2.937023147166967,112,35,612.29,2,3,3,233,At Risk,21500,PINK POLKADOT WRAP,1.7999999999999998
133,12514,1017.6799999999998,1,1017.6799999999998,5.394907207596029e-05,0.0549028916702632,50.88399999999999,0.1594535789539975,8.113635911495209,266,51,1017.68,1,3,4,134,At Risk,21700,BIG DOUGHNUT FRIDGE MAGNETS,2.0999999999999996
134,12515,383.6999999999999,1,383.6999999999999,5.394907207596029e-05,0.0207002589555459,19.184999999999995,0.0601194267791927,1.153391202758812,352,16,383.6999999999999,1,2,2,122,Lost,21976,PACK OF 60 MUSHROOM CAKE CASES,1.2
135,12516,1312.0600000000002,2,656.0300000000001,0.0001078981441519,0.0707844195079844,65.60300000000001,0.2055780430021048,13.486536355067086,77,26,1312.0600000000002,2,2,4,224,Need Attention,22945,CHRISTMAS METAL TAGS ASSORTED,1.7999999999999998
136,12517,2502.84,5,500.568,0.0002697453603798,0.1350258955545964,125.142,0.3921535212927671,49.07487596161946,27,279,2481.48,4,5,5,455,Champions,21238,RED RETROSPOT CUP,3.3
137,12518,2056.89,5,411.378,0.0002697453603798,0.1109673068623219,102.8445,0.3222805518578414,33.14478221554376,0,124,2055.97,5,5,5,555,Champions,22708,WRAP DOLLY GIRL,3.5999999999999996
138,12519,340.84,1,340.84,5.394907207596029e-05,0.0183880017263703,17.041999999999998,0.0534039755627314,0.9101105515400688,63,17,330.84,3,2,2,322,Potential Loyalist,20975,12 PENCILS SMALL TUBE RED RETROSPOT,1.7999999999999998
139,12520,2634.26,5,526.852,0.0002697453603798,0.1421158826068191,131.713,0.412744855844035,54.363863197785385,78,152,2633.6000000000004,2,5,5,255,At Risk,51014A,"FEATHER PEN,HOT PINK",3.0
140,12521,599.6800000000001,1,599.6800000000001,5.394907207596029e-05,0.0323521795425118,29.984000000000005,0.0939599110006419,2.8172939714432474,142,38,599.64,2,3,3,233,At Risk,23199,JUMBO BAG APPLES,1.5
141,12522,192.72000000000003,2,96.36,0.0001078981441519,0.010397065170479,9.636000000000005,0.0301960279616523,0.2909689254384826,38,12,192.72,3,1,1,311,Low Spenders,16045,POPART WOODEN PENCILS ASST,1.7999999999999998
142,12523,1789.770000000001,11,162.7063636363637,0.0005934397928355,0.0965564307293914,89.48850000000004,0.2804272777341564,25.09501644351307,18,106,1789.6900000000005,4,4,4,444,Champions,23231,WRAP DOILEY DESIGN,3.3
143,12524,4485.72,8,560.715,0.0004315925766076,0.2420004315925766,224.28600000000003,0.7028379335208768,157.6367087576634,8,144,4485.640000000001,5,5,5,555,Champions,23379,PACK OF 12 RED APPLE TISSUES,3.5999999999999996
144,12526,1316.6599999999996,3,438.88666666666654,0.0001618472162278,0.0710325852395338,65.83299999999998,0.206298786716424,13.581268025902338,0,71,1316.4200000000003,5,4,4,544,Champions,21731,RED TOADSTOOL LED NIGHT LIGHT,2.9999999999999996
145,12527,348.71,3,116.23666666666666,0.0001618472162278,0.0188125809236081,17.4355,0.0546370740478819,0.9526247045618454,81,18,348.59000000000003,2,2,2,222,About to Sleep,21121,SET/10 RED POLKADOT PARTY CANDLES,1.7999999999999998
146,12528,1933.4800000000007,6,322.2466666666668,0.0003236944324557,0.1043094518774277,96.67400000000004,0.3029442514699859,29.28683256660943,8,92,1933.480000000001,5,4,4,544,Champions,21232,STRAWBERRY CERAMIC TRINKET POT,3.3
147,12530,1662.2799999999995,4,415.57,0.0002157962883038,0.0896784635304272,83.11399999999999,0.2604517090083827,21.647183342522723,59,66,1662.1999999999996,3,4,4,344,Loyal Accounts,22338,STAR DECORATION PAINTED ZINC,2.4
148,12531,125.21999999999998,1,125.21999999999998,5.394907207596029e-05,0.0067555028053517,6.260999999999999,0.0196198973710985,0.1228401774404479,14,17,125.22,4,2,1,421,Low Spenders,22078,RIBBON REEL LACE DESIGN,2.1
149,12532,349.83,1,349.83,5.394907207596029e-05,0.0188730038843331,17.4915,0.054812559473977,0.9587538840390696,29,16,349.83,4,2,2,422,Potential Loyalist,22340,NOEL GARLAND PAINTED ZINC,1.7999999999999998
150,12534,1089.1799999999998,1,1089.1799999999998,5.394907207596029e-05,0.0587602503236944,54.459,0.1706564432091767,9.293779240728558,130,63,1089.1799999999998,2,4,4,244,At Risk,21500,PINK POLKADOT WRAP,2.4
151,12535,716.35,2,358.175,0.0001078981441519,0.0386464177816141,35.8175,0.1122401651636036,4.0201621157473735,91,34,716.35,2,3,3,233,At Risk,22558,CLOTHES PEGS RETROSPOT PACK 24,2.0999999999999996
152,12536,12601.829999999994,3,4200.609999999998,0.0001618472162278,0.6798570349589984,630.0914999999998,1.974497774221616,1244.1142643059588,42,261,12600.790000000005,3,5,5,355,Loyal Accounts,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,3.3
153,12538,363.94999999999993,1,363.94999999999993,5.394907207596029e-05,0.0196347647820457,18.1975,0.0570249293101047,1.0377111511206312,28,21,363.75000000000006,4,2,2,422,Potential Loyalist,22421,LIPSTICK PEN FUSCHIA,2.1
154,12539,5568.349999999993,4,1392.0874999999985,0.0002157962883038,0.3004073154941731,278.4174999999997,0.8724681003542283,242.91038733037308,21,273,5568.269999999996,4,5,5,455,Champions,22961,JAM MAKING SET PRINTED,3.3
155,12540,13400.239999999989,17,788.2494117647051,0.0009171342252913,0.7229305135951655,670.0119999999994,2.0995953805150087,1406.7541000896208,19,478,13398.57999999999,4,5,5,455,Champions,84879,ASSORTED COLOUR BIRD ORNAMENT,3.3
156,12541,981.1799999999998,3,327.05999999999995,0.0001618472162278,0.0529337505394907,49.059,0.1537346342642906,7.542067422371834,29,52,981.1400000000002,4,3,4,434,Loyal Accounts,22197,POPCORN HOLDER,2.6999999999999997
157,12544,372.69999999999993,1,372.69999999999993,5.394907207596029e-05,0.0201068191627104,18.635,0.0583959092014728,1.0882077679694462,35,19,372.7,3,2,2,322,Potential Loyalist,85049A,TRADITIONAL CHRISTMAS RIBBONS,2.1
158,12545,1000.39,2,500.195,0.0001078981441519,0.0539701122140699,50.0195,0.1567445226886542,7.840282652625138,74,50,1000.3899999999998,2,3,4,234,At Risk,84988,SET OF 72 PINK HEART PAPER DOILIES,2.4
159,12546,1161.500000000001,2,580.7500000000005,0.0001078981441519,0.0626618472162279,58.075000000000045,0.1819877878656044,10.568940780294984,46,69,1161.5000000000005,3,4,4,344,Loyal Accounts,85204,HANGING WOOD AND FELT FLOWER,2.6999999999999997
160,12547,207.8,2,103.9,0.0001078981441519,0.0112106171773845,10.39,0.0325588138772902,0.3382860761850452,197,8,207.8,1,1,1,111,Lost,22133,PINK LOVE HEART SHAPE CUP,1.2
161,12548,95.2,1,95.2,5.394907207596029e-05,0.0051359516616314,4.76,0.0149162612180848,0.0710014033980837,165,5,95.2,2,1,1,211,About to Sleep,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,0.8999999999999999
162,12550,964.8299999999994,1,964.8299999999994,5.394907207596029e-05,0.0520516832110487,48.24149999999997,0.1511728604101341,7.292805545475484,78,57,964.6299999999998,2,3,4,234,At Risk,22708,WRAP DOLLY GIRL,2.4
163,12551,168.0,1,168.0,5.394907207596029e-05,0.0090634441087613,8.4,0.0263228139142673,0.2211116368798457,357,10,168.0,1,1,1,111,Lost,20712,JUMBO BAG WOODLAND ANIMALS,0.8999999999999999
164,12552,437.8200000000001,2,218.91000000000005,0.0001078981441519,0.0236199827362969,21.891000000000005,0.0685991332615745,1.5017036262291297,38,20,437.8200000000001,3,2,2,322,Potential Loyalist,21498,RED RETROSPOT WRAP,2.4
165,12553,3692.2800000000034,10,369.2280000000004,0.0005394907207596,0.1991950798446268,184.61400000000015,0.5785190438057805,106.80271475316046,7,191,3692.120000000001,5,5,5,555,Champions,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,3.5999999999999996
166,12556,603.7099999999997,2,301.85499999999985,0.0001078981441519,0.0325695943029779,30.185499999999987,0.0945913451677519,2.8552870495611757,49,119,599.3599999999999,3,4,3,343,Loyal Accounts,22816,CARD MOTORBIKE SANTA,3.3
167,12557,11990.96,5,2398.192,0.0002697453603798,0.6469011652999569,599.548,1.8787845757941852,1126.4215348482523,15,33,11990.72,4,3,5,435,Loyal Accounts,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2.4
168,12558,269.96,1,269.96,5.394907207596029e-05,0.0145640914976262,13.498,0.0422982550255691,0.5709418463351319,7,11,269.8,5,1,2,512,New Active Accounts,23158,SET OF 5 LUCKY CAT MAGNETS,1.8
169,12559,561.71,2,280.855,0.0001078981441519,0.0303037332757876,28.085500000000003,0.0880106416891851,2.471822877161611,310,21,561.7099999999999,1,2,3,123,At Risk,22899,CHILDREN'S APRON DOLLY GIRL,1.5
170,12560,2134.0100000000007,3,711.3366666666669,0.0001618472162278,0.11512785930082,106.70050000000003,0.3343639769118194,35.6768035184796,4,105,2133.689999999999,5,4,5,545,Champions,22740,POLKADOT PEN,3.5999999999999996
171,12561,238.85,1,238.85,5.394907207596029e-05,0.0128857358653431,11.9425,0.0374238339489449,0.4469341369352753,302,16,238.85,1,2,1,121,Lost,21498,RED RETROSPOT WRAP,0.8999999999999999
172,12562,3781.7400000000016,7,540.2485714285716,0.0003776435045317,0.2040213638325421,189.0870000000001,0.5925359422151275,112.04084370563189,7,168,3781.5800000000017,5,5,5,555,Champions,23084,RABBIT NIGHT LIGHT,3.5999999999999996
173,12564,456.8999999999999,1,456.8999999999999,5.394907207596029e-05,0.0246493310315062,22.845,0.0715886528418377,1.635442774171784,260,21,456.9,1,2,2,122,Lost,22629,SPACEBOY LUNCH BOX,1.5
174,12565,145.92000000000002,1,145.92000000000002,5.394907207596029e-05,0.0078722485973241,7.296000000000001,0.022863244085535,0.1668102288480638,288,9,145.88,1,1,1,111,Lost,22915,ASSORTED BOTTLE TOP  MAGNETS,0.8999999999999999
175,12566,351.65,1,351.65,5.394907207596029e-05,0.0189711911955114,17.5825,0.0550977232913816,0.9687557197707172,85,19,351.56999999999994,2,2,2,222,About to Sleep,22066,LOVE HEART TRINKET POT,1.7999999999999998
176,12567,9401.279999999988,10,940.1279999999988,0.0005394907207596,0.5071903323262833,470.0639999999994,1.4730246666423985,692.4158669005915,22,446,9400.800000000005,4,5,5,455,Champions,22492,MINI PAINT SET VINTAGE,3.3
177,12569,4124.690000000002,32,128.89656250000007,0.0017263703064307,0.2225231981009927,206.2345000000001,0.646270519785949,133.2832775127954,1,188,4124.61,5,5,5,555,Champions,21232,STRAWBERRY CERAMIC TRINKET POT,3.5999999999999996
178,12571,519.61,2,259.805,0.0001078981441519,0.0280324773413897,25.980500000000003,0.0814142698690027,2.115183438331625,39,34,519.6099999999998,3,3,3,333,Loyal Accounts,22610,PENS ASSORTED FUNNY FACE,1.8
179,12572,1020.4199999999996,2,510.20999999999975,0.0001078981441519,0.0550507121277513,51.02099999999998,0.1598828915142658,8.157385007949356,8,60,1020.1800000000002,5,4,4,544,Champions,21871,SAVE THE PLANET MUG,2.9999999999999996
180,12573,160.54000000000002,1,160.54000000000002,5.394907207596029e-05,0.0086609840310746,8.027000000000001,0.0251539556297409,0.2019108018399306,226,28,160.5,1,2,1,121,Lost,22924,FRIDGE MAGNETS LA VIE EN ROSE,1.5
181,12574,218.45,1,218.45,5.394907207596029e-05,0.0117851747949935,10.9225,0.0342274922593553,0.3738497842028088,315,11,218.45000000000005,1,1,1,111,Lost,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1.2
182,12576,1315.83,5,263.166,0.0002697453603798,0.0709878075097108,65.7915,0.2061687394810142,13.56415062356515,35,88,1315.7499999999998,3,4,4,344,Loyal Accounts,16016,LARGE CHINESE STYLE SCISSOR,2.6999999999999997
183,12577,657.7999999999998,3,219.26666666666665,0.0001618472162278,0.0354876996115666,32.88999999999999,0.1030663511476491,3.38985228924618,34,146,626.3800000000001,3,5,3,353,Loyal Accounts,23077,DOUGHNUT LIP GLOSS,2.9999999999999996
184,12578,2794.510000000002,2,1397.255000000001,0.0001078981441519,0.1507612214069919,139.7255000000001,0.437853373283091,61.17928150866657,20,114,2794.2300000000014,4,4,5,445,Champions,22492,MINI PAINT SET VINTAGE,3.3
185,12579,440.42,1,440.42,5.394907207596029e-05,0.0237602503236944,22.021,0.069006510143581,1.519592359871799,77,29,440.42,2,2,2,222,About to Sleep,16156L,WRAP CAROUSEL,1.7999999999999998
186,12580,415.69999999999993,1,415.69999999999993,5.394907207596029e-05,0.0224266292619766,20.785,0.065133296096196,1.3537955593594342,246,24,415.7,1,2,2,122,Lost,10125,MINI FUNKY DESIGN TAPES,1.5
187,12581,197.71,1,197.71,5.394907207596029e-05,0.0106662710401381,9.8855,0.0309778782082725,0.3062318150278787,39,15,197.71,3,2,1,321,Low Spenders,16169E,WRAP 50'S  CHRISTMAS,1.5
188,12582,511.36,2,255.68,0.0001078981441519,0.027587397496763,25.568,0.0801216316857127,2.048549878940305,238,22,511.3599999999999,1,2,3,123,At Risk,21395,BLUE POLKADOT BEAKER,1.5
189,12583,7281.380000000003,15,485.4253333333335,0.0008092360811394,0.3928236944324559,364.0690000000002,1.1408714927325476,415.3559434876461,2,247,7281.019999999992,5,5,5,555,Champions,22492,MINI PAINT SET VINTAGE,3.5999999999999996
190,12584,2338.15,9,259.7944444444445,0.0004855416486836,0.1261410228744065,116.9075,0.3663493294859773,42.8289842368819,3,96,2338.15,5,4,5,545,Champions,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3.3
191,12585,2040.1000000000008,2,1020.0500000000004,0.0001078981441519,0.1100615019421666,102.00500000000004,0.3196498373005763,32.6058816538453,233,87,2039.66,1,4,4,144,At Risk,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,2.4
192,12586,196.94000000000003,1,196.94000000000003,5.394907207596029e-05,0.0106247302546396,9.847,0.0308572319778322,0.3038511632857137,16,11,196.94,4,1,1,411,Low Spenders,16048,TEATIME ROUND PENCIL SHARPENER,1.8
193,12587,144.0,1,144.0,5.394907207596029e-05,0.0077686663789382,7.2,0.0225624119265148,0.162449365870907,7,4,144.0,5,1,1,511,New Active Accounts,22386,JUMBO BAG PINK POLKADOT,1.8
194,12588,214.9,1,214.9,5.394907207596029e-05,0.0115936555891238,10.745,0.0336712661320003,0.3617977545883432,38,10,214.9,3,1,1,311,Low Spenders,22982,PANTRY PASTRY BRUSH,1.7999999999999998
195,12589,646.68,2,323.34,0.0001078981441519,0.034887785930082,32.334,0.1013240315599905,3.2762112364607328,28,35,646.68,4,3,3,433,Loyal Accounts,23295,SET OF 12 MINI LOAF BAKING CASES,2.4
196,12590,9864.26,2,4932.13,0.0001078981441519,0.5321676737160121,493.213,1.545565954654469,762.2932211929947,210,68,9864.26,1,4,5,145,At Risk,15036,ASSORTED COLOURS SILK FAN,2.4
197,12591,452.8499999999999,1,452.8499999999999,5.394907207596029e-05,0.0244308372895986,22.6425,0.0709540850064045,1.6065778697575148,316,26,452.85,1,2,2,122,Lost,84988,SET OF 72 PINK HEART PAPER DOILIES,1.5
198,12592,437.6,2,218.8,0.0001078981441519,0.0236081139404402,21.880000000000003,0.0685646629100201,1.5001948244712415,91,18,437.6,2,2,2,222,About to Sleep,20719,WOODLAND CHARLOTTE BAG,1.7999999999999998
199,12593,418.0999999999999,3,139.36666666666665,0.0001618472162278,0.0225561070349589,20.905,0.0655093362949712,1.3694726752463742,108,21,418.1,2,2,2,222,About to Sleep,20726,LUNCH BAG WOODLAND,1.7999999999999998
200,12594,3338.2200000000007,10,333.82200000000006,0.0005394907207596,0.1800938713854122,166.91100000000006,0.5230437134814615,87.30174926090424,37,118,3338.22,3,4,5,345,Loyal Accounts,47593B,SCOTTIE DOGS BABY BIB,3.3
201,12596,618.2699999999999,2,309.13499999999993,0.0001078981441519,0.0333550927924039,30.9135,0.0968726557069885,2.9946728421979887,50,27,618.2299999999999,3,2,3,323,Potential Loyalist,23167,SMALL CERAMIC TOP STORAGE JAR,2.1
202,12597,3811.2200000000016,4,952.8050000000004,0.0002157962883038,0.2056117824773414,190.5610000000001,0.5971549693234167,113.79444810923968,18,206,3811.02,4,5,5,455,Champions,22599,CHRISTMAS MUSICAL ZINC STAR,3.3
203,12598,3023.080000000001,8,377.8850000000001,0.0004315925766076,0.163092360811394,151.15400000000005,0.4736665017139484,71.59658640007018,9,132,3022.839999999999,5,5,5,555,Champions,23204,CHARLOTTE BAG APPLES DESIGN,3.5999999999999996
204,12599,1032.5800000000004,7,147.51142857142864,0.0003776435045317,0.0557067328441951,51.62900000000002,0.1617881618547272,8.352961008397717,28,62,1032.1,4,4,4,444,Champions,21086,SET/6 RED SPOTTY PAPER CUPS,2.6999999999999997
205,12600,2599.0399999999995,10,259.90399999999994,0.0005394907207596,0.1402157962883038,129.95199999999997,0.4072264659270082,52.91989370014655,28,64,2598.96,4,4,5,445,Champions,85014B,RED RETROSPOT UMBRELLA,3.0
206,12601,577.06,5,115.412,0.0002697453603798,0.0311318515321536,28.853,0.0904157321271851,2.608765119065674,189,28,577.0200000000001,1,2,3,123,At Risk,82482,WOODEN PICTURE FRAME WHITE FINISH,1.7999999999999998
207,12602,153.12000000000003,1,153.12000000000003,5.394907207596029e-05,0.008260681916271,7.656000000000002,0.0239913646818608,0.1836778880043264,58,12,153.12,3,1,1,311,Low Spenders,23508,MINI PLAYING CARDS DOLLY GIRL,1.2
208,12603,739.1999999999999,1,739.1999999999999,5.394907207596029e-05,0.0398791540785498,36.96,0.1158203812227763,4.280721289993812,21,3,739.1999999999999,4,1,3,413,Promising,22423,REGENCY CAKESTAND 3 TIER,1.5
209,12604,254.17999999999995,2,127.08999999999996,0.0001078981441519,0.0137127751402675,12.708999999999998,0.0398257907186218,0.506145974242965,78,16,254.17999999999995,2,2,2,222,About to Sleep,84991,60 TEATIME FAIRY CAKE CASES,1.2
